iteration,t_k,delta_k,comp_res,kkt_res,objective,sign_test,sign_test_reason,restoration_used,solver_status,cpu_time,n_biactive,t_update_regime,nlp_iter_count,solver_type,warmstart_type,sta_tol,improvement_ratio,restoration_trigger_reason,restoration_success,biactive_indices_str,stagnation_count,tracking_count,is_in_tracking_regime,solver_fallback_occurred,consecutive_solver_failures,best_comp_res_so_far,best_iter_achieved,ipopt_tol_used,lambda_G_min,lambda_G_max,lambda_H_min,lambda_H_max
1,0.09783246970394033,0.0,9.990000015780011e-09,4.47105408252213e-11,-1.8557578073332222e-06,PASS,PASS,none,Solve_Succeeded,1.0712404899995818,225,initial,53,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,3.8639157698945667e-10,0.12890763548419804,1.5272722191660082e-09,1.0000001847323112
