iteration,t_k,delta_k,comp_res,kkt_res,objective,sign_test,sign_test_reason,restoration_used,solver_status,cpu_time,n_biactive,t_update_regime,nlp_iter_count,solver_type,warmstart_type,sta_tol,improvement_ratio,restoration_trigger_reason,restoration_success,biactive_indices_str,stagnation_count,tracking_count,is_in_tracking_regime,solver_fallback_occurred,consecutive_solver_failures,best_comp_res_so_far,best_iter_achieved,ipopt_tol_used,lambda_G_min,lambda_G_max,lambda_H_min,lambda_H_max
1,0.0049492939132376925,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.001469734999773209,0,initial,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
2,0.0024746469566188463,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013449230000333046,0,slow,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
3,0.0012373234783094231,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.001317878999543609,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
4,0.0006186617391547116,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013002590003452497,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
5,0.0001546654347886779,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0012991290004720213,0,adaptive_jump,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
6,7.733271739433895e-05,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0012852099998781341,0,slow,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
7,3.866635869716947e-05,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0012868009998783236,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
8,1.9333179348584736e-05,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013381220005612704,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
9,4.833294837146184e-06,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013457909999488038,0,adaptive_jump,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
10,2.416647418573092e-06,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.001344833000075596,0,slow,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
11,1.208323709286546e-06,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013794489996143966,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
12,6.04161854643273e-07,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0012961900001755566,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
13,1.5104046366081825e-07,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013183769997340278,0,adaptive_jump,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
14,7.552023183040913e-08,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0014352609996421961,0,slow,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
15,3.776011591520456e-08,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0014419959998122067,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
16,1.888005795760228e-08,0.0,0.0004949293913237693,8.06485989102157e-09,28.250000034641012,PASS,no_biactive,none,Solve_Succeeded,0.0013959159996375092,0,post_stagnation_fast,1,,none,0.0,0.0,none,False,,0,0,False,False,0,inf,-1,1e-06,0.0,0.0,0.0,0.0
